sku,category,manufacturer,power_w,capacity_kwh,price_brl,list_price_brl,cost_price_brl,supplier,source,confidence,image_url
"NEOSOLARINVERTERS23782","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_23782.jpg"
"NEOSOLARINVERTERS23783","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_23783.jpg"
"NEOSOLARINVERTERS24825","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24825.jpg"
"NEOSOLARINVERTERS24870","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24870.jpg"
"NEOSOLARINVERTERS24872","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24872.jpg"
"NEOSOLARINVERTERS24874","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24874.jpg"
"NEOSOLARINVERTERS24876","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24876.jpg"
"NEOSOLARINVERTERS24877","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24877.jpg"
"NEOSOLARINVERTERS24878","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24878.jpg"
"NEOSOLARINVERTERS24972","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24972.jpg"
"NEOSOLARINVERTERS24973","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_24973.jpg"
"NEOSOLARINVERTERS25046","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_25046.jpg"
"NEOSOLARINVERTERS25050","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_25050.jpg"
"NEOSOLARINVERTERS25055","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_25055.jpg"
"NEOSOLARINVERTERS26628","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26628.jpg"
"NEOSOLARINVERTERS26630","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26630.jpg"
"NEOSOLARINVERTERS26657","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26657.jpg"
"NEOSOLARINVERTERS26669","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26669.jpg"
"NEOSOLARINVERTERS26673","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26673.jpg"
"NEOSOLARINVERTERS26674","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26674.jpg"
"NEOSOLARINVERTERS26675","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26675.jpg"
"NEOSOLARINVERTERS26689","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26689.jpg"
"NEOSOLARINVERTERS26690","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26690.jpg"
"NEOSOLARINVERTERS26691","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26691.jpg"
"NEOSOLARINVERTERS26692","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26692.jpg"
"NEOSOLARINVERTERS26693","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26693.jpg"
"NEOSOLARINVERTERS26753","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26753.jpg"
"NEOSOLARINVERTERS26754","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26754.jpg"
"NEOSOLARINVERTERS26755","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26755.jpg"
"NEOSOLARINVERTERS26765","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26765.jpg"
"NEOSOLARINVERTERS26766","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26766.jpg"
"NEOSOLARINVERTERS26767","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26767.jpg"
"NEOSOLARINVERTERS26768","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26768.jpg"
"NEOSOLARINVERTERS26783","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26783.jpg"
"NEOSOLARINVERTERS26785","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26785.jpg"
"NEOSOLARINVERTERS26795","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26795.jpg"
"NEOSOLARINVERTERS26799","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26799.jpg"
"NEOSOLARINVERTERS26815","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26815.jpg"
"NEOSOLARINVERTERS26816","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26816.jpg"
"NEOSOLARINVERTERS26817","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26817.jpg"
"NEOSOLARINVERTERS26845","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26845.jpg"
"NEOSOLARINVERTERS26846","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26846.jpg"
"NEOSOLARINVERTERS26847","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26847.jpg"
"NEOSOLARINVERTERS26848","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26848.jpg"
"NEOSOLARINVERTERS26849","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26849.jpg"
"NEOSOLARINVERTERS26857","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26857.jpg"
"NEOSOLARINVERTERS26858","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26858.jpg"
"NEOSOLARINVERTERS26859","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26859.jpg"
"NEOSOLARINVERTERS26860","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26860.jpg"
"NEOSOLARINVERTERS26861","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26861.jpg"
"NEOSOLARINVERTERS26922","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26922.jpg"
"NEOSOLARINVERTERS26923","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26923.jpg"
"NEOSOLARINVERTERS26924","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26924.jpg"
"NEOSOLARINVERTERS26927","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26927.jpg"
"NEOSOLARINVERTERS26929","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26929.jpg"
"NEOSOLARINVERTERS26930","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26930.jpg"
"NEOSOLARINVERTERS26931","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26931.jpg"
"NEOSOLARINVERTERS26934","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26934.jpg"
"NEOSOLARINVERTERS26936","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26936.jpg"
"NEOSOLARINVERTERS26937","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26937.jpg"
"NEOSOLARINVERTERS26938","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26938.jpg"
"NEOSOLARINVERTERS26941","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26941.jpg"
"NEOSOLARINVERTERS26943","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26943.jpg"
"NEOSOLARINVERTERS26944","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26944.jpg"
"NEOSOLARINVERTERS26945","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26945.jpg"
"NEOSOLARINVERTERS26948","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26948.jpg"
"NEOSOLARINVERTERS27091","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27091.jpg"
"NEOSOLARINVERTERS27093","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27093.jpg"
"NEOSOLARINVERTERS27128","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27128.jpg"
"NEOSOLARINVERTERS27130","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27130.jpg"
"NEOSOLARINVERTERS27131","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27131.jpg"
"NEOSOLARINVERTERS27134","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27134.jpg"
"NEOSOLARINVERTERS27136","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27136.jpg"
"NEOSOLARINVERTERS27137","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27137.jpg"
"NEOSOLARINVERTERS27141","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27141.jpg"
"NEOSOLARINVERTERS27146","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27146.jpg"
"NEOSOLARINVERTERS27149","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27149.jpg"
"NEOSOLARINVERTERS27150","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27150.jpg"
"NEOSOLARINVERTERS27152","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27152.jpg"
"NEOSOLARINVERTERS27153","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27153.jpg"
"NEOSOLARINVERTERS27156","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27156.jpg"
"NEOSOLARINVERTERS27157","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27157.jpg"
"NEOSOLARINVERTERS27160","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27160.jpg"
"NEOSOLARINVERTERS27161","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27161.jpg"
"NEOSOLARINVERTERS27162","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27162.jpg"
"NEOSOLARINVERTERS27163","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27163.jpg"
"NEOSOLARINVERTERS27166","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27166.jpg"
"NEOSOLARINVERTERS27167","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27167.jpg"
"NEOSOLARINVERTERS27171","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27171.jpg"
"NEOSOLARINVERTERS27401","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27401.jpg"
"NEOSOLARINVERTERS27406","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27406.jpg"
"ODEXODEXESTRUTURASOLARGROUPCOLONIAL","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg"
"ODEXODEXESTRUTURASOLARGROUPFIBROCIMENTO1","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-FIBROCIMENTO-1.jpg"
"ODEXODEXESTRUTURASOLARGROUPFIBROCIMENTO","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-FIBROCIMENTO.jpg"
"ODEXODEXESTRUTURASOLARGROUPMETALICO","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-METALICO.jpg"
"ODEXODEXESTRUTURASOLARGROUPSOLO1","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-SOLO-1.jpg"
"ODEXODEXESTRUTURASOLARGROUPSOLO","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-ESTRUTURA-SOLARGROUP-SOLO.jpg"
"SKU112369117457314169194004","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_112369_1-17457314169194004.jpeg"
"SKU13572013572017458937387875142","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_135720_135720-17458937387875142.jpeg"
"SKU14576314576317456925994814488","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_145763_145763-17456925994814488.jpeg"
"SKU152147152147117507708324918071","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_152147_152147-1-17507708324918071.jpeg"
"SKU165471165471117460424443329247","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_165471_165471-1-17460424443329247.jpeg"
"SKU19257519257517460421976229660","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_192575_192575-17460421976229660.jpeg"
"SKU19257619257617458855660881319","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_192576_192576-17458855660881319.jpeg"
"SKU19402319402317460422066042496","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_194023_194023-17460422066042496.jpeg"
"SKU24676124676117460392268529534","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_246761_246761-17460392268529534.jpeg"
"SKU24676224676217460422357569937","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_246762_246762-17460422357569937.jpeg"
"SKU24676324676317460422564036824","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_246763_246763-17460422564036824.jpeg"
"SKU24676424676417458511580915488","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_246764_246764-17458511580915488.jpeg"
"SKU24676524676517457436108364088","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_246765_246765-17457436108364088.jpeg"
"SKU24676824676817459237636241276","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_246768_246768-17459237636241276.jpeg"
"SKU24677624677617460419822698100","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_246776_246776-17460419822698100.jpeg"
"SKU25851625851617459085227243203","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_258516_258516-17459085227243203.jpeg"
"SKU26727726727717458727569694572","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_267277_267277-17458727569694572.jpeg"
"SKU27695427695417460390182534484","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_276954_276954-17460390182534484.jpeg"
"SKU28924100117457929059638740","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_289241_001-17457929059638740.jpeg"
"SKU29242129242117460422200014247","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292421_292421-17460422200014247.jpeg"
"SKU29242329242317459265882555020","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292423_292423-17459265882555020.jpeg"
"SKU29242429242417457928091181215","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292424_292424-17457928091181215.jpeg"
"SKU29243129243117458504394775074","inversores","",,,2500,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/inversores/sku_292431_292431-17458504394775074.jpeg"
